"gene_id","ILSGR0260r_S1_BC1.bam","ILSGR0260r_S1_BC10.bam","ILSGR0260r_S1_BC11.bam","ILSGR0260r_S1_BC12.bam","ILSGR0260r_S1_BC13.bam","ILSGR0260r_S1_BC14.bam","ILSGR0260r_S1_BC15.bam","ILSGR0260r_S1_BC16.bam","ILSGR0260r_S1_BC17.bam","ILSGR0260r_S1_BC18.bam","ILSGR0260r_S1_BC19.bam","ILSGR0260r_S1_BC2.bam","ILSGR0260r_S1_BC20.bam","ILSGR0260r_S1_BC21.bam","ILSGR0260r_S1_BC22.bam","ILSGR0260r_S1_BC23.bam","ILSGR0260r_S1_BC24.bam","ILSGR0260r_S1_BC25.bam","ILSGR0260r_S1_BC26.bam","ILSGR0260r_S1_BC27.bam","ILSGR0260r_S1_BC28.bam","ILSGR0260r_S1_BC29.bam","ILSGR0260r_S1_BC3.bam","ILSGR0260r_S1_BC30.bam","ILSGR0260r_S1_BC31.bam","ILSGR0260r_S1_BC32.bam","ILSGR0260r_S1_BC33.bam","ILSGR0260r_S1_BC34.bam","ILSGR0260r_S1_BC35.bam","ILSGR0260r_S1_BC36.bam","ILSGR0260r_S1_BC37.bam","ILSGR0260r_S1_BC38.bam","ILSGR0260r_S1_BC39.bam","ILSGR0260r_S1_BC4.bam","ILSGR0260r_S1_BC40.bam","ILSGR0260r_S1_BC5.bam","ILSGR0260r_S1_BC6.bam","ILSGR0260r_S1_BC7.bam","ILSGR0260r_S1_BC8.bam","ILSGR0260r_S1_BC9.bam"
"13875",0,8,0,0,1,0,0,0,2,2,8,0,0,0,0,0,0,0,0,3,14,0,0,0,5,5,0,0,0,0,9,0,0,0,0,1,4,0,0,0
"71722",0,42,1,0,32,0,0,0,12,0,2,13,0,0,0,18,0,3,14,10,17,4,9,2,5,10,0,8,11,0,59,23,1,48,0,0,37,56,0,1
"18476",0,15,0,0,1,0,0,2,2,0,7,0,0,5,0,3,2,0,0,19,0,5,1,16,15,14,0,2,13,0,17,15,3,3,0,10,14,1,0,10
"16890",0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,2,0,0,0,0,0,3,0,1,2,0,0,1,0,0,7,0,0,6,0,0,1,0,0,3
"26365",0,0,0,0,3,2,9,0,0,0,25,0,0,0,0,0,0,0,1,0,95,0,0,2,0,0,0,0,0,0,3,0,23,0,0,5,0,0,0,0
"66349",0,6,0,0,5,1,10,0,40,0,6,3,0,0,0,0,0,3,0,16,7,6,6,0,0,12,0,9,1,0,16,3,0,3,0,0,21,1,0,8
"27998",0,19,0,0,11,0,1,0,14,3,29,0,0,2,0,12,3,0,0,47,0,3,17,0,0,69,0,14,5,0,136,39,2,13,0,20,47,0,0,48
"232987",0,128,2,0,5,0,17,0,31,10,3,2,0,18,0,3,17,0,0,28,18,1,1,1,2,30,0,6,12,0,13,13,13,57,1,6,9,44,0,40
"52132",0,0,0,0,3,2,0,0,0,11,1,10,2,6,0,0,6,0,0,34,1,0,0,0,0,56,0,6,0,0,5,0,24,1,0,7,2,5,0,15
"100862251",0,42,12,0,37,23,20,0,23,31,12,5,4,7,0,27,11,0,0,11,4,6,24,24,14,55,0,37,102,0,58,35,36,52,0,1,2,7,0,31
"112406",0,20,0,0,1,15,0,0,7,0,17,0,1,19,0,0,0,0,0,44,2,158,0,1,0,34,0,5,0,0,18,9,30,0,0,2,37,0,0,7
"19342",0,14,0,0,20,0,6,0,0,6,5,1,0,0,0,12,0,0,0,6,14,2,8,27,0,4,0,28,3,0,28,14,26,0,0,0,25,3,0,7
"53607",3,38,0,0,6,0,0,0,12,11,29,7,12,5,0,13,0,0,0,48,0,18,17,22,7,20,0,47,12,0,21,8,7,33,1,1,36,10,0,52
"192192",0,4,0,0,2,5,0,0,14,1,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,4,0,0,17
"233016",0,1,3,0,6,0,0,0,7,11,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,4,18,0,0,0,0,7,2,0,7
"170742",0,2,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,5,0,0,13,0,0,0,0,20,24,17,0,0
"55942",0,0,0,0,19,0,0,0,0,0,35,0,0,1,0,0,0,0,0,1,0,0,6,0,0,21,0,0,0,0,59,3,7,1,0,0,4,2,9,5
"18807",0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,3,0,0,0,3,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3
"66367",0,15,0,0,1,3,7,0,1,1,1,0,0,0,0,3,0,0,0,0,15,1,0,2,0,21,0,0,0,0,14,0,0,24,0,0,2,0,0,0
"11652",0,0,0,0,5,4,0,0,0,4,0,0,2,8,0,0,0,0,1,14,3,6,0,8,0,4,0,0,0,0,2,0,0,40,0,0,0,0,0,4
"23996",0,37,7,0,15,0,14,0,82,19,25,0,16,6,0,24,6,0,0,24,6,4,8,10,0,25,0,25,26,0,28,0,2,56,8,15,49,0,0,80
"14113",0,5,0,0,6,0,0,0,5,0,3,0,0,0,0,5,4,0,0,2,0,1,1,0,1,3,0,3,1,0,18,0,0,0,0,0,5,0,0,3
"66525",0,9,0,0,18,0,0,0,11,5,1,0,0,11,0,0,0,4,0,9,0,1,0,6,2,51,0,13,2,0,22,0,0,12,0,3,23,0,0,22
"20924",1,28,0,18,39,0,0,0,10,12,36,0,0,0,0,12,10,0,0,7,13,3,0,8,2,35,0,18,10,0,23,0,9,55,22,3,3,1,0,67
"20055",5,84,1,9,118,4,49,23,112,75,115,13,23,53,0,64,23,1,10,114,20,69,31,54,22,136,0,122,173,0,174,38,129,130,16,40,135,60,6,208
"101497",0,2,0,0,1,0,3,0,5,0,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,0,0,0
"22695",0,56,0,0,1,0,0,0,40,12,12,6,5,0,0,0,1,2,31,12,34,3,24,3,0,3,0,0,1,0,5,0,4,44,0,0,10,0,0,35
"67224",0,2,0,0,0,0,0,11,2,1,1,0,0,0,0,0,2,0,0,1,0,1,0,5,0,0,0,0,1,0,6,0,0,11,0,0,10,0,0,6
"54624",0,4,0,0,0,0,0,3,3,0,8,0,0,0,0,3,0,0,0,9,1,2,1,9,0,7,0,0,15,0,0,0,5,2,0,1,2,0,0,5
"233033",0,9,2,0,5,4,2,0,4,0,3,0,0,14,0,6,0,6,9,44,0,15,0,2,0,20,0,2,0,0,13,7,9,12,0,1,12,16,0,19
"63986",0,8,0,0,18,1,8,0,27,2,36,0,0,5,0,5,0,2,0,21,13,18,3,13,3,22,0,21,5,0,52,4,4,13,0,4,13,0,4,48
"24030",0,34,0,0,28,0,2,0,74,6,11,0,0,7,0,7,11,0,0,50,0,20,1,18,10,20,0,4,92,0,144,101,0,23,0,1,20,5,0,42
"71984",0,0,0,0,11,3,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,2,11,0,0,11,0,0,0,0,18,0,0,0,0,8,1,0,0,1
"18036",0,2,0,0,8,0,0,0,7,2,0,0,0,2,0,0,17,0,2,0,6,0,0,30,0,0,0,38,0,0,19,13,0,47,0,0,6,0,0,11
"64383",0,9,0,0,14,0,0,0,6,0,0,2,0,3,0,3,0,0,0,20,11,0,2,10,0,8,0,0,2,0,59,8,5,1,0,0,13,1,0,15
"320435",0,3,0,0,8,10,1,0,22,2,21,0,0,0,0,2,0,0,0,9,0,17,0,3,0,3,0,10,0,0,6,14,1,5,1,1,30,1,0,11
"15388",0,61,0,0,87,2,28,0,47,13,66,4,37,28,0,36,22,9,3,59,8,71,39,25,8,106,0,43,24,0,97,28,20,120,5,11,161,7,0,77
"51798",0,7,0,0,9,6,2,0,1,9,6,10,1,9,0,24,5,0,0,48,30,16,0,5,8,29,0,18,14,0,24,9,20,27,0,1,4,4,0,38
"60595",0,19,0,1,8,1,0,0,14,12,29,0,0,5,0,7,4,1,0,6,2,16,0,16,6,15,0,49,8,0,44,38,5,10,0,11,52,11,0,57
"73830",1,84,0,3,34,3,3,28,116,22,8,13,49,19,5,24,29,0,2,28,117,23,6,13,4,33,0,20,36,0,67,47,14,29,21,11,39,24,0,35
"26411",0,9,0,0,27,12,4,0,39,6,20,0,0,3,0,13,0,0,5,78,18,4,3,41,1,14,0,38,26,0,35,0,15,21,0,1,21,19,0,76
"57296",0,59,0,0,17,0,5,3,33,10,112,3,3,4,0,26,0,0,25,27,2,50,2,57,5,11,0,18,30,0,67,31,25,62,0,24,48,18,9,44
"77254",0,25,0,0,4,0,0,0,6,5,19,0,0,0,0,0,0,0,0,1,3,7,6,2,0,33,0,17,0,0,17,4,7,0,0,0,6,4,0,5
"20733",8,1,11,0,3,7,15,2,18,3,8,1,1,16,0,6,33,1,0,7,0,10,0,1,0,1,0,1,11,0,2,0,19,4,8,2,1,0,0,22
"74206",0,2,0,0,1,0,0,0,0,26,12,0,7,1,0,0,10,0,0,0,80,8,0,0,0,2,0,16,13,0,18,0,30,0,0,0,0,0,0,0
"74352",0,11,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,1,0,22,0,21,0,15,0,0,0,5,1,13,0,0,11,9,0,15
"72723",0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,3,0,3,0,0,0,19,0,1,13,0,3,0,0,0,0,0,1,0,0,9
"625421",5,67,0,0,83,1,38,20,75,70,42,0,5,5,0,54,11,0,0,41,0,36,71,62,0,122,0,128,108,0,121,57,41,83,9,21,49,8,0,91
"243905",0,9,0,0,57,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,32,3,0,0,0,1,0,0,0,0,19,0,1,0,0,0,0,0,0,16
"26466",0,24,0,0,9,0,0,0,3,4,3,3,0,8,0,0,0,0,0,3,0,14,0,0,0,4,0,0,5,0,4,0,8,10,0,0,12,21,0,4
"12336",0,17,2,3,26,1,0,1,38,11,31,16,3,17,0,45,9,0,1,1,29,117,3,48,1,25,0,20,33,0,96,8,24,19,4,4,4,31,10,26
"66411",0,13,0,0,38,0,0,0,14,4,60,3,10,0,0,1,6,0,0,58,28,0,3,18,0,119,0,27,3,0,95,0,7,3,0,0,32,5,0,18
"69920",4,48,0,0,2,1,0,0,0,11,117,0,3,5,0,1,0,0,0,55,20,0,0,6,1,7,0,12,11,0,9,18,3,11,0,0,8,0,0,22
"68332",0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,12,9,0,2,1,0,0,0,0,0,0,0,3,0,0,0
"22177",0,74,1,52,119,14,0,100,153,23,49,71,11,20,0,21,0,76,16,54,683,28,110,182,50,26,0,45,35,0,380,42,180,253,2,10,14,3,0,3
"23900",0,33,0,0,27,0,0,6,15,0,0,0,0,11,0,1,0,0,5,59,10,4,0,0,0,9,0,1,11,0,0,0,0,1,0,0,11,3,0,40
"243910",0,18,0,0,2,0,0,0,6,0,0,3,2,2,0,12,0,0,0,0,0,0,0,5,0,53,0,12,12,0,12,1,67,15,0,0,6,2,0,7
"233071",0,0,0,0,0,0,0,0,3,1,0,1,0,4,0,3,5,0,0,0,0,0,0,5,0,0,0,1,0,0,34,0,6,0,0,0,5,0,0,0
"75660",0,20,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,6,0,0,1,2,0,0,0,6,0,0,0,0,0,8,0,2,0,0,0,8
"66340",0,6,0,0,3,0,0,0,12,0,0,0,0,5,0,2,0,0,0,6,4,5,0,1,3,4,0,7,8,0,39,2,0,1,0,0,4,0,1,9
"233073",0,32,0,8,0,0,0,0,0,15,4,0,0,13,0,1,0,0,0,9,0,0,1,6,0,7,0,0,23,0,4,0,5,3,0,0,13,0,0,25
"75410",0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,15,3,15,0,0,0,79,0,6,0,0,12,0,0,0,0,0,0,0,0,4
"110323",1,90,2,0,77,15,4,2,94,13,148,23,0,28,0,22,3,0,6,63,12,72,20,78,1,124,0,99,34,0,87,18,41,143,26,9,71,19,0,145
"68035",1,86,0,0,52,0,0,0,28,31,22,6,5,16,0,1,0,0,0,23,17,12,18,15,0,50,0,29,54,0,71,0,44,33,0,0,6,32,0,72
"233075",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"69804",0,73,0,0,64,0,0,0,3,27,15,59,1,2,0,0,0,0,0,32,0,24,1,1,10,32,0,8,6,0,16,6,33,99,0,0,20,9,0,35
"22282",0,5,0,5,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,5,0,0,5,0,5,0,0,9,0,13,0,1,0,0,9,0,0,0,3
"18301",0,59,0,0,37,19,7,0,59,8,47,4,3,18,0,57,1,0,15,77,184,59,16,10,12,59,0,92,38,0,103,13,33,35,1,6,20,20,55,54
"52857",0,13,4,0,12,0,0,0,7,0,18,0,8,3,0,1,0,0,0,6,17,9,0,54,3,26,0,21,13,0,52,0,0,42,0,3,28,9,0,25
"50995",0,72,0,0,89,16,0,0,225,66,26,5,0,55,0,54,40,0,1,43,12,18,51,51,0,120,0,64,35,0,66,34,36,118,8,95,75,4,0,105
"68079",0,14,0,0,0,0,0,0,33,1,7,0,0,0,0,0,0,0,0,8,5,16,0,52,0,118,0,4,9,0,15,20,18,9,0,0,1,4,0,19
"14751",0,68,0,10,59,1,8,2,81,147,64,20,21,45,0,73,9,0,4,112,18,26,11,35,3,100,0,119,49,0,150,44,28,120,6,13,82,10,0,82
"67070",0,28,0,0,8,0,0,0,29,22,8,4,0,15,0,4,0,0,0,21,20,1,1,8,2,132,0,28,24,0,35,16,9,66,0,16,73,19,17,24
"18624",10,17,0,0,15,0,0,0,4,2,4,0,3,0,0,0,0,0,0,2,0,0,0,19,0,0,0,1,47,0,6,0,0,19,0,0,2,4,0,6
"12611",2,30,0,10,14,5,29,34,14,9,9,2,0,1,0,12,11,0,0,44,5,32,27,4,0,43,0,0,6,0,37,5,13,3,0,1,4,8,0,19
"12606",0,3,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,3,0,2,0,3,17,0,40,0,7,4,0,0,0,0,0,8
"67471",0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,2,4,0,8,0,2,0,2,0,0,0,0,0,0,0,4,0,5,1,9
"101831",0,4,0,0,0,0,0,0,0,12,8,0,0,2,0,0,0,0,0,9,0,15,0,0,0,0,0,11,0,0,10,0,0,5,2,0,0,0,1,0
"72140",0,7,4,0,0,1,0,0,10,0,4,0,0,3,0,7,0,0,0,6,0,0,0,0,0,0,0,8,1,0,1,0,2,0,0,0,6,9,0,0
"110959",0,37,0,0,20,0,0,0,7,12,17,0,6,12,0,1,0,0,0,40,0,0,0,7,0,14,0,5,0,0,15,44,0,68,0,9,11,0,0,43
"245886",0,16,0,0,9,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,2,33,0,9,0,11,7,0,0,1,0,11,2
"56330",0,24,0,0,16,0,1,0,5,7,40,0,0,2,0,0,0,0,0,39,6,0,7,7,0,22,0,7,2,0,5,0,7,15,0,2,9,5,0,11
"100043872",0,4,0,0,2,0,0,0,8,2,0,0,0,0,0,1,0,0,0,5,0,3,0,3,0,4,0,1,5,0,11,3,0,6,0,0,8,0,0,13
"19777",0,31,0,0,14,7,0,0,23,0,15,4,4,7,0,5,15,11,0,10,5,11,17,5,6,82,0,7,19,0,24,28,0,26,0,0,20,1,1,75
"12447",0,0,0,0,41,0,0,0,6,0,2,0,0,0,0,9,0,0,0,0,0,79,0,3,0,16,0,1,49,0,47,0,0,27,0,22,4,110,0,0
"72244",0,0,0,0,0,0,7,0,18,5,0,0,0,0,0,3,0,0,0,0,30,0,0,0,0,1,0,0,2,0,0,0,10,3,0,0,0,34,0,0
"66161",1,31,0,0,4,4,1,0,8,12,5,0,0,17,0,0,0,0,0,3,0,41,5,32,0,9,0,12,22,0,4,25,8,9,0,0,33,0,0,6
"628161",0,1,0,0,18,0,1,0,2,3,11,1,0,0,0,0,0,0,0,0,8,2,0,3,0,8,0,2,2,0,37,0,27,14,0,0,11,0,0,1
"233168",0,9,0,0,3,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,1,9,2,2,5,0,0,0,0,4,0,2,0,0,0,1,0,0,2
"67607",0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,12,0,6,0,1,1,0,0,0,2,1,0,37,0,0,0,0
"434178",0,13,0,0,15,0,0,0,2,0,8,0,0,0,0,19,3,0,0,0,0,0,1,0,1,5,0,4,0,0,4,0,9,7,0,0,8,0,0,3
"69930",0,25,0,0,9,0,2,0,1,6,0,0,2,6,0,0,0,0,0,3,0,13,0,4,23,0,0,17,0,0,10,0,0,6,0,0,1,7,0,11
"72310",0,31,0,0,94,0,0,0,74,6,16,0,18,4,0,0,0,0,0,27,0,9,17,7,0,17,0,27,12,0,0,0,7,34,0,0,4,7,0,27
"110826",1,52,0,0,92,0,16,0,71,16,82,0,0,9,0,16,68,0,1,24,19,97,4,130,51,140,0,64,40,0,128,10,15,30,1,28,83,26,0,74
"210105",0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,2,35,0,0,13,0,13,3,0,3,0,0,8,2,0,3
"233189",0,0,0,0,18,0,0,0,8,0,10,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,19,29,0,3,0,0,0,0,0,8,0,0,12
"668661",0,3,0,0,0,4,0,0,3,0,1,0,6,3,0,1,0,0,0,0,0,20,0,0,0,8,0,0,4,0,3,0,0,8,0,0,14,0,0,18
"66124",0,0,0,1,28,0,0,0,0,0,6,0,0,1,0,1,1,0,0,5,0,2,0,0,1,1,0,0,0,0,7,0,9,5,0,0,1,0,0,4
"69683",0,54,0,0,0,0,0,0,19,12,25,1,2,14,0,35,5,0,0,27,13,1,0,11,0,24,0,34,19,0,12,16,0,15,0,0,35,0,0,52
"18971",0,109,2,0,47,1,0,0,24,15,20,0,0,20,0,10,3,0,0,34,0,10,7,14,1,53,0,47,4,0,91,12,96,27,2,0,49,0,2,32
"22260",0,28,0,0,4,0,0,0,0,0,1,0,0,1,0,7,0,0,0,10,10,0,0,5,23,26,0,6,15,0,3,0,1,4,0,0,4,0,0,1
"16541",0,61,0,16,36,4,1,16,23,49,26,31,5,17,0,8,0,1,22,35,48,9,81,56,19,12,0,22,46,0,54,10,258,64,0,6,26,4,0,71
"101568",0,26,0,0,0,0,0,0,10,18,0,0,0,19,0,16,1,0,0,0,8,15,13,4,1,12,0,14,8,0,16,4,49,8,1,6,4,2,0,14
"18226",0,60,0,0,39,0,0,1,43,24,26,0,39,0,0,3,0,0,0,46,13,19,275,5,25,81,0,14,28,0,37,31,11,21,1,4,38,66,1,9
"59047",0,21,0,3,0,0,0,8,0,20,0,0,1,1,0,0,0,0,0,17,77,0,11,18,0,3,0,13,30,0,21,0,28,4,0,0,1,17,0,2
"84113",0,36,0,0,55,0,12,0,21,0,18,0,4,4,0,1,14,0,0,10,8,16,8,7,6,28,0,18,0,0,40,17,8,4,0,0,22,4,0,37
"75613",0,7,0,0,0,0,3,0,0,2,0,0,0,0,0,8,0,0,0,5,0,2,0,5,0,4,0,2,3,0,0,0,0,2,0,0,7,0,0,0
"15469",0,24,0,0,25,0,5,0,29,9,26,0,0,7,0,0,8,0,0,17,2,7,24,2,0,12,0,12,10,0,3,0,5,24,3,20,29,2,0,16
"75736",0,2,1,0,16,0,0,0,7,1,10,0,6,7,0,4,0,0,0,3,0,2,0,0,0,34,0,2,27,0,6,0,1,10,0,1,0,19,0,25
"54131",0,18,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,9,8,26,4,0,13,0,8,23,0,13,5,10,26,0,0,1,0,0,6
"233208",0,0,0,0,8,0,0,0,1,2,4,0,0,1,0,2,0,0,0,4,0,0,3,0,0,9,0,4,0,0,10,0,14,1,0,0,4,0,0,17
"233210",0,17,14,0,8,1,0,0,1,10,7,0,0,2,0,14,0,0,0,11,3,0,6,2,0,26,0,7,13,0,12,0,10,1,0,3,6,0,0,80
"66394",0,64,3,0,31,0,0,0,13,8,8,0,0,20,0,11,0,0,9,25,0,4,0,4,1,66,0,22,12,0,68,17,0,1,1,16,21,1,0,20
"27207",0,204,9,9,197,30,13,35,321,131,173,5,26,86,0,89,25,3,58,304,56,149,92,124,1,308,0,216,167,0,361,145,229,314,0,98,232,21,30,376
"22121",0,82,8,3,49,9,6,0,40,23,34,1,1,7,0,30,15,0,1,62,31,47,6,98,0,58,0,41,21,0,67,30,24,71,0,1,50,17,0,136
"69748",0,38,2,0,8,0,0,0,27,2,6,0,0,12,0,2,0,0,1,11,11,5,35,4,0,5,0,10,0,0,34,2,13,10,0,0,0,1,0,4
"68845",0,22,0,0,31,0,2,0,10,12,61,0,12,5,0,34,0,0,0,41,15,0,2,19,0,8,0,21,6,0,37,15,25,24,0,0,0,1,0,22
"12493",0,9,0,2,8,0,0,0,32,5,24,0,0,0,0,12,0,0,0,16,5,1,0,4,2,2,0,6,12,0,29,1,6,21,0,0,9,1,1,23
"20637",0,218,0,4,200,31,73,0,146,31,140,0,2,15,0,100,0,0,4,61,58,75,63,26,36,156,0,102,109,0,206,47,25,58,0,17,186,23,0,200
"20174",5,32,0,0,35,2,0,0,46,33,33,0,19,38,0,56,11,0,0,11,0,14,7,3,8,43,0,58,29,0,19,21,25,54,3,5,35,21,0,64
"14936",0,22,0,0,1,0,0,0,0,7,2,0,0,0,0,9,0,0,0,0,0,17,0,0,0,0,0,19,2,0,60,0,0,0,5,0,1,0,0,3
"12028",0,29,0,0,10,0,0,0,38,21,31,0,0,0,0,2,0,0,0,1,0,12,8,0,0,1,0,4,0,0,32,0,0,19,0,0,23,0,0,38
"18220",1,32,0,0,35,0,2,1,41,5,4,0,5,2,0,1,2,0,0,3,2,13,10,9,5,22,0,17,22,0,23,1,12,42,0,0,2,0,0,16
"12036",0,1,0,0,0,0,0,0,24,4,0,0,0,3,0,2,8,0,0,2,7,6,6,0,0,6,0,2,9,0,2,0,3,14,0,0,0,3,0,12
"56632",0,0,0,0,2,1,14,0,0,3,0,0,0,0,0,16,0,0,0,20,11,0,1,7,0,0,0,0,3,0,33,0,1,5,0,9,4,5,0,14
"19899",7,43,1,1,20,0,3,1,33,11,39,3,8,7,0,32,7,0,3,67,7,47,3,15,2,26,0,34,15,0,48,8,1,28,15,2,20,5,0,82
"19158",0,10,0,0,15,0,0,0,8,2,24,0,0,2,0,1,0,0,0,1,2,4,6,18,0,37,0,36,2,0,28,0,5,0,0,0,1,0,0,5
"101612",0,9,0,0,64,0,0,0,23,0,9,0,0,0,0,0,0,0,0,40,0,33,0,0,0,2,0,9,5,0,37,0,0,8,0,1,8,0,0,8
"68137",6,33,0,0,7,0,11,2,26,31,79,76,0,6,0,81,0,10,2,9,12,31,2,18,6,4,0,7,114,0,40,1,13,16,0,47,95,2,2,98
"13732",8,120,3,4,82,3,4,5,140,134,61,3,8,12,0,90,15,18,4,179,58,41,48,158,1,213,0,46,85,0,269,82,73,178,8,13,64,46,0,164
"211548",0,31,0,0,17,0,0,0,10,0,6,0,0,0,0,5,0,0,0,3,0,23,4,10,0,27,0,68,13,0,25,0,1,100,0,0,15,10,0,8
"78935",0,6,0,0,5,0,0,0,5,2,32,0,0,5,0,4,1,0,0,3,15,0,0,0,0,10,0,3,5,0,15,0,0,6,0,15,12,10,0,6
"246694",0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,2,0,0,12,6,0,1,0,0,6,0,1,0,1,0,1
"14884",0,13,7,0,42,0,0,0,29,0,17,1,0,0,0,21,1,0,0,48,0,2,42,10,0,5,0,1,17,0,21,0,1,8,3,2,25,0,0,15
"16828",2,641,8,12,231,1,21,13,264,145,172,31,11,39,0,150,33,2,18,188,4,76,120,129,22,255,0,258,133,0,311,137,123,281,17,85,414,127,2,289
"22088",0,3,0,0,25,0,0,0,61,0,21,0,0,2,0,17,0,0,0,26,6,2,22,16,0,22,0,36,7,0,23,1,0,54,0,31,13,5,0,30
"101685",0,3,0,0,10,0,0,0,9,0,1,9,0,0,0,0,0,1,0,13,1,5,86,0,2,37,0,8,30,0,48,0,14,0,0,4,10,8,0,6
"243983",0,6,0,0,5,0,0,0,7,0,0,13,0,0,0,1,4,0,0,15,22,0,8,10,4,9,0,0,3,0,10,0,0,1,0,0,0,0,0,6
"108961",0,19,0,0,27,0,0,0,91,4,15,0,0,15,0,4,0,71,0,2,0,10,0,6,0,43,0,14,39,0,27,1,4,18,2,0,9,14,1,2
"53415",0,0,0,0,0,0,0,0,1,2,4,0,6,2,0,0,0,0,0,0,0,0,0,10,0,0,0,4,5,0,2,0,0,4,0,0,25,0,0,6
"71974",0,96,5,0,2,6,0,0,0,12,64,0,0,4,0,0,0,0,0,11,0,0,0,14,0,20,0,34,44,0,31,57,0,38,0,20,29,0,0,37
"668779",0,3,0,0,8,0,0,0,8,2,10,0,0,3,0,5,0,0,2,10,2,0,0,12,0,14,0,1,2,0,0,0,0,5,0,0,6,1,0,3
"75744",0,0,0,0,5,0,0,0,12,14,9,0,0,6,0,0,0,0,0,1,24,0,0,0,0,11,0,21,0,0,2,1,0,0,0,3,0,0,0,0
"233276",2,0,0,14,7,0,3,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,4,1,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,4
"20430",0,43,0,5,30,0,63,0,55,10,36,11,6,17,0,16,0,0,18,3,67,13,0,22,9,16,0,41,6,0,70,5,31,41,21,2,36,0,0,23
"93790",0,1,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,25,15,0,0,3,0,0,13,0,1,0,0,0,0,6,0,0,0,0
"15204",0,8,0,0,5,0,0,0,1,9,0,0,0,1,0,0,0,0,16,0,0,0,0,3,0,9,0,5,2,0,0,0,0,5,0,0,31,0,0,36
"11982",0,7,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,0,15,0,20,0,6,0,1,11,0,29,0,43,33,0,12,6,0,0,3
"22215",0,34,3,2,114,13,15,0,16,8,13,1,12,2,0,37,12,0,7,47,1,9,32,15,1,38,0,26,5,0,34,12,7,61,0,0,34,4,0,87
"664849",0,70,0,3,17,8,22,13,24,10,18,6,1,11,0,12,14,0,3,50,3,5,4,35,3,42,0,30,20,0,30,31,14,9,1,7,7,4,4,17
"27412",0,2,0,0,4,0,4,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"50794",0,67,9,2,15,4,11,0,4,5,78,2,1,17,0,49,0,0,0,17,59,5,4,42,5,53,0,29,31,0,62,14,8,63,0,8,16,3,0,23
"67973",0,26,0,2,13,0,0,0,22,20,15,0,5,0,0,1,3,0,0,0,2,4,4,0,2,26,0,10,18,0,16,0,2,49,0,0,27,19,1,46
"73724",0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,3,2,0,0,14,0,1,0,4,12,0,2,1,0,5,0,2,14,5,0,2
"66647",0,8,0,0,17,9,0,0,20,4,16,0,0,0,0,20,0,0,0,13,11,2,0,6,0,0,0,14,4,0,9,0,1,13,10,12,0,0,0,12
"68634",0,3,0,0,10,0,4,2,17,0,29,0,20,2,0,9,0,0,0,2,8,3,0,1,0,0,0,0,0,0,7,0,31,11,0,0,0,1,0,2
"68981",0,32,0,0,26,17,16,0,26,0,20,9,1,5,0,19,1,0,0,8,0,13,7,1,4,71,0,4,0,0,57,1,10,14,2,14,30,3,0,70
